SECCIÓN ELECTORAL,MUNICIPIO,PAN,PRI,PRD,PT,MC,NA,MORENA,ES,"PAN, PRD Y MC",PAN Y PRD,PAN Y MC,PRD Y MC,"PT, MORENA Y ES",PT Y MORENA,PT Y ES,MORENA Y ES,NÚMERO DE VOTOS VÁLIDOS,NÚMERO DE VOTOS NULOS,TOTAL DE VOTOS,LISTA NOMINAL,% PARTICIPACIÓN CIUDADANA
1016,PARAISO,3,5,49,6,9,7,358,0,0,1,0,0,4,3,0,0,452,20,472,732,64.4808
1017,PARAISO,27,42,142,5,12,2,236,5,2,1,0,0,2,2,0,0,478,22,500,613,81.5660
1017,PARAISO,16,57,125,4,15,3,241,1,1,0,0,0,0,0,0,0,467,21,488,612,79.7385
1018,PARAISO,11,55,79,5,10,0,212,1,0,0,0,1,1,1,0,2,384,24,408,542,75.2767
1018,PARAISO,7,43,72,2,4,2,279,4,0,1,0,0,1,0,0,0,427,8,435,541,80.4066
1019,PARAISO,13,50,51,4,8,7,218,2,0,1,0,0,1,2,1,5,374,22,396,517,76.5957
1019,PARAISO,6,21,47,4,7,4,272,3,0,0,0,1,4,0,0,1,382,13,396,517,76.5957
1019,PARAISO,13,39,56,4,4,9,238,4,0,0,0,0,0,0,0,0,376,19,395,516,76.5503
1020,PARAISO,14,57,63,16,12,12,229,1,0,0,0,0,0,0,0,0,412,15,427,589,72.4957
1020,PARAISO,10,37,108,10,10,8,233,2,0,0,0,0,1,1,0,1,425,11,436,589,74.0237
1020,PARAISO,9,50,50,8,11,8,222,1,1,0,0,0,0,0,4,0,374,11,385,589,65.3650
1020,PARAISO,13,38,62,10,14,8,245,3,3,0,0,1,2,3,0,1,413,10,423,589,71.8166
1021,PARAISO,9,26,79,8,11,9,338,2,0,0,0,1,6,0,0,6,501,22,523,687,76.1280
1021,PARAISO,12,22,91,5,9,8,354,2,1,1,0,1,3,0,0,0,512,6,518,687,75.4002
1021,PARAISO,6,44,60,4,10,2,339,4,2,0,0,2,6,0,0,1,480,12,501,686,73.0320
1022,PARAISO,11,35,74,7,15,9,357,2,2,2,0,2,1,1,0,1,525,13,538,714,75.3501
1022,PARAISO,9,48,72,7,14,8,317,1,2,1,0,0,5,0,0,0,495,12,508,714,71.1484
1022,PARAISO,17,50,74,5,14,11,315,3,1,0,0,1,2,3,0,2,503,10,513,714,71.8487
1022,PARAISO,16,57,84,7,19,2,312,2,4,1,0,1,2,1,0,2,515,24,539,713,75.5960
1022,PARAISO,15,64,66,2,10,8,355,4,1,1,0,0,1,0,0,1,536,9,545,713,76.4375
1023,PARAISO,10,69,72,12,7,2,310,2,3,0,0,1,13,2,0,5,514,16,530,676,78.4023
1023,PARAISO,10,54,96,5,10,3,288,2,2,0,0,0,0,0,0,0,472,29,501,676,74.1124
1023,PARAISO,9,64,95,14,9,6,281,2,0,0,0,0,1,0,0,0,491,19,510,675,75.5555
1024,PARAISO,18,52,68,7,11,6,223,2,1,1,0,1,3,2,0,3,413,26,439,521,84.2610
1024,PARAISO,14,44,58,11,8,2,164,1,1,0,0,0,2,3,0,2,320,10,330,521,63.3397
1024,PARAISO,14,46,70,13,7,5,219,0,0,0,0,1,1,3,0,0,394,24,418,521,80.2303
1025,PARAISO,8,53,81,8,9,5,267,1,3,0,0,0,9,2,0,0,447,14,461,582,79.2096
1025,PARAISO,7,78,49,9,3,5,301,1,2,0,0,0,1,2,0,0,464,12,476,582,81.7869
1025,PARAISO,10,56,53,9,3,4,258,2,1,0,0,3,1,4,0,0,418,18,436,581,75.0430
1025,PARAISO,7,57,77,5,6,0,280,2,0,0,1,0,2,1,0,1,443,8,451,581,77.6247
1026,PARAISO,9,74,71,10,12,7,289,5,0,0,0,0,7,3,1,2,518,23,541,650,83.2307
1026,PARAISO,13,65,69,10,15,9,283,2,1,0,0,0,10,2,0,0,498,26,524,650,80.6153
1027,PARAISO,13,95,101,8,16,4,317,1,2,0,0,0,4,0,0,1,570,17,588,733,80.2182
1027,PARAISO,13,78,116,8,9,4,317,1,1,1,0,0,1,1,0,1,551,26,577,732,78.8251
1027,PARAISO,16,80,91,11,11,4,357,3,4,0,0,0,6,0,0,3,589,11,600,732,81.9672
1028,PARAISO,5,53,84,9,8,7,270,1,1,1,0,0,2,0,0,0,452,18,470,575,81.7391
1028,PARAISO,2,45,88,4,14,9,279,1,0,1,0,1,2,2,0,1,463,4,468,575,81.3913
1028,PARAISO,4,48,85,8,10,10,255,3,4,0,0,3,1,0,0,1,444,20,464,575,80.6956
1029,PARAISO,14,71,99,11,6,1,199,3,0,2,0,0,0,2,0,0,416,34,450,630,71.4285
1029,PARAISO,10,67,94,6,5,4,207,5,0,0,0,0,1,3,0,0,405,43,448,629,71.2241
1029,PARAISO,10,46,96,7,2,4,215,3,0,0,1,2,5,1,0,3,404,45,449,629,71.3831
1030,PARAISO,6,39,102,8,13,4,291,4,0,0,0,0,0,2,0,1,479,12,491,616,79.7077
1030,PARAISO,7,45,99,9,10,5,290,3,0,0,2,0,1,3,0,0,478,17,495,615,80.4878
1031,PARAISO,21,60,62,7,10,3,142,5,1,2,0,1,2,0,0,1,329,19,348,413,84.2615
1031,PARAISO,13,66,66,4,9,0,139,1,1,0,0,2,3,0,0,0,315,25,340,413,82.3244
1032,PARAISO,12,32,68,9,11,6,257,3,3,0,8,1,0,2,0,1,422,39,461,577,79.8960
1032,PARAISO,7,31,79,7,11,1,260,3,1,1,0,0,11,0,0,0,418,16,434,577,75.2166
1032,PARAISO,13,29,75,5,16,3,257,2,1,1,0,0,8,2,1,1,426,14,440,577,76.2564
1033,PARAISO,9,28,65,6,14,9,376,5,0,0,0,1,2,2,3,0,533,14,547,714,76.6106
1033,PARAISO,11,57,56,8,8,7,363,2,0,0,0,3,4,2,1,1,530,6,536,713,75.1753
1034,PARAISO,2,32,42,2,6,3,273,0,1,0,0,1,2,1,0,1,372,11,383,471,81.3163
1034,PARAISO,2,32,42,2,6,3,273,0,1,0,0,1,2,1,0,0,366,11,383,470,81.4893
1034,PARAISO,9,11,44,1,10,3,216,2,1,0,0,0,0,0,0,1,302,13,315,389,80.9768
1035,PARAISO,12,14,81,4,7,2,246,0,0,0,0,1,6,0,0,0,374,14,388,468,82.9059
1035,PARAISO,6,24,76,6,8,2,253,2,0,1,1,1,4,2,0,0,389,11,400,467,85.6531
1035,PARAISO,3,10,57,3,6,1,209,1,1,0,1,0,3,1,0,0,303,12,315,384,82.0312
