SECCION ELECTORAL,MUNICIPIO,PAN,PRI,PRD,PVEM,PT,MC,MORENA,ES,PCPP,PSI,NAP,PES,RSP,FXM,CAND_IND_1,CAND_IND_2,TOTAL DE VOTOS,LISTA NOMINAL,CASILLA,DISTRITO F,DISTRITO L
2378,XICOTEPEC,34,107,6,1,7,2,94,0,0,7,1,0,0,0,119,0,400,735,B,1,1
2378,XICOTEPEC,42,126,1,7,6,3,100,0,0,4,3,0,0,0,121,0,438,735,C,1,1
2378,XICOTEPEC,35,139,2,1,7,2,102,0,0,5,3,0,0,0,116,0,430,735,C,1,1
2379,XICOTEPEC,36,134,7,1,5,3,52,0,0,2,2,0,0,0,97,0,351,568,B,1,1
2379,XICOTEPEC,27,137,3,4,4,3,51,0,0,5,4,0,0,0,92,0,343,567,C,1,1
2380,XICOTEPEC,33,100,4,3,11,3,72,0,0,4,2,0,0,0,92,0,346,642,B,1,1
2380,XICOTEPEC,37,107,6,4,9,0,80,0,0,5,1,0,0,0,87,0,348,642,C,1,1
2380,XICOTEPEC,45,79,5,0,6,3,64,0,0,1,4,0,0,0,116,0,341,642,C,1,1
2380,XICOTEPEC,35,109,1,2,8,4,68,0,0,7,0,0,0,0,100,0,346,641,C,1,1
2381,XICOTEPEC,14,123,9,6,11,3,64,0,0,9,1,0,0,0,103,0,361,649,B,1,1
2381,XICOTEPEC,24,139,4,5,9,2,75,0,0,5,2,0,0,0,92,0,375,648,C,1,1
2382,XICOTEPEC,23,132,2,3,22,1,59,0,0,4,3,0,0,0,81,0,358,539,B,1,1
2382,XICOTEPEC,19,135,5,2,13,1,57,0,0,5,2,0,0,0,106,0,366,539,C,1,1
2382,XICOTEPEC,32,119,6,2,11,1,59,0,0,8,8,0,0,0,73,0,341,539,C,1,1
2383,XICOTEPEC,15,64,1,6,3,2,27,0,0,4,3,0,0,0,147,0,292,465,B,1,1
2383,XICOTEPEC,13,60,1,2,4,2,25,0,0,5,5,0,0,0,133,0,273,464,C,1,1
2383,XICOTEPEC,11,102,1,4,10,3,26,0,0,4,10,0,0,0,111,0,302,456,E,1,1
2383,XICOTEPEC,20,140,7,10,9,5,63,0,0,7,2,0,0,0,150,0,437,695,E,1,1
2384,XICOTEPEC,6,72,2,1,6,1,52,0,0,6,3,0,0,0,89,0,248,382,B,1,1
2384,XICOTEPEC,10,84,2,6,11,1,57,0,0,5,2,0,0,0,96,0,288,439,E,1,1
2384,XICOTEPEC,18,91,4,2,9,3,56,0,0,4,6,0,0,0,113,0,317,439,E,1,1
2385,XICOTEPEC,43,101,3,4,10,2,91,0,0,6,6,0,0,0,142,0,432,676,B,1,1
2385,XICOTEPEC,33,122,4,3,7,3,79,0,0,4,2,0,0,0,148,0,431,676,C,1,1
2386,XICOTEPEC,7,31,1,1,4,0,25,0,0,3,4,0,0,0,87,0,171,263,B,1,1
2386,XICOTEPEC,19,57,1,0,2,1,52,0,0,4,1,0,0,0,52,0,198,275,E,1,1
2386,XICOTEPEC,6,63,3,4,12,2,97,0,0,11,2,0,0,0,115,0,336,495,E,1,1
2387,XICOTEPEC,33,51,0,4,9,0,67,0,0,7,1,0,0,0,106,0,290,412,B,1,1
2387,XICOTEPEC,28,47,0,8,6,1,49,0,0,4,0,0,0,0,117,0,278,411,C,1,1
2387,XICOTEPEC,19,50,1,3,11,2,11,0,0,8,3,0,0,0,87,0,215,321,E,1,1
2388,XICOTEPEC,10,95,3,7,18,2,107,0,0,7,8,0,0,0,130,0,404,699,B,1,1
2388,XICOTEPEC,15,129,6,2,10,0,71,0,0,12,7,0,0,0,151,0,438,699,C,1,1
2388,XICOTEPEC,16,72,3,5,6,1,50,0,0,8,1,0,0,0,102,0,282,524,E,1,1
2389,XICOTEPEC,14,114,6,6,9,2,91,0,0,15,2,0,0,0,112,0,399,618,B,1,1
2389,XICOTEPEC,7,138,2,5,15,2,71,0,0,6,2,0,0,0,137,0,407,618,C,1,1
2389,XICOTEPEC,41,93,1,3,8,4,34,0,0,4,4,0,0,0,150,0,358,529,E,1,1
2389,XICOTEPEC,15,112,2,5,16,0,90,0,0,14,2,0,0,0,115,0,390,617,C,1,1
2390,XICOTEPEC,13,107,4,8,7,5,66,0,0,2,1,0,0,0,107,0,341,576,B,1,1
2390,XICOTEPEC,18,85,0,8,6,5,55,0,0,8,2,0,0,0,132,0,336,576,C,1,1
2390,XICOTEPEC,15,49,2,2,0,2,20,0,0,3,1,0,0,0,128,0,237,380,E,1,1
2390,XICOTEPEC,21,81,3,9,12,3,62,0,0,8,0,0,0,0,116,0,337,576,C,1,1
64,AHUACATLAN,1,267,5,1,0,2,205,0,0,3,15,2,0,0,0,0,521,670,B,2,2
64,AHUACATLAN,0,262,10,0,0,0,205,0,0,1,15,4,0,0,0,0,519,670,C,2,2
65,AHUACATLAN,0,241,12,5,0,4,218,0,0,8,5,4,0,0,0,0,516,630,B,2,2
65,AHUACATLAN,2,218,7,1,0,7,197,0,0,9,7,7,0,0,0,0,476,629,C,2,2
65,AHUACATLAN,2,251,9,0,0,6,218,0,0,7,3,6,0,0,0,0,520,629,C,2,2
66,AHUACATLAN,0,165,22,0,0,2,228,0,0,5,1,1,0,0,0,0,432,490,B,2,2
66,AHUACATLAN,1,142,19,1,0,1,215,0,0,5,4,1,0,0,0,0,405,489,C,2,2
66,AHUACATLAN,1,175,4,0,0,3,195,0,0,3,15,2,0,0,0,0,400,497,E,2,2
66,AHUACATLAN,0,155,7,4,0,0,229,0,0,1,7,3,0,0,0,0,416,496,E,2,2
67,AHUACATLAN,2,181,7,0,0,5,294,0,0,7,3,7,0,0,0,0,524,628,B,2,2
67,AHUACATLAN,3,182,21,3,0,7,277,0,0,10,5,15,0,0,0,0,537,628,C,2,2
67,AHUACATLAN,1,158,3,1,0,5,303,0,0,10,4,7,0,0,0,0,509,627,C,2,2
68,AHUACATLAN,0,197,7,1,0,1,152,0,0,0,3,0,0,0,0,0,364,413,B,2,2
68,AHUACATLAN,0,166,14,1,0,0,215,0,0,1,2,5,0,0,0,0,415,490,E,2,2
68,AHUACATLAN,2,159,18,1,0,1,221,0,0,3,4,3,0,0,0,0,422,489,E,2,2
69,AHUACATLAN,2,171,4,0,0,7,244,0,0,1,0,3,0,0,0,0,439,543,B,2,2
69,AHUACATLAN,3,150,11,1,0,3,251,0,0,5,3,2,0,0,0,0,440,542,C,2,2
70,AHUACATLAN,3,236,11,0,0,4,287,0,0,5,8,5,0,0,0,0,582,688,B,2,2
70,AHUACATLAN,1,249,7,0,0,7,274,0,0,3,13,3,0,0,0,0,571,687,C,2,2
113,AMIXTLAN,0,37,89,6,17,251,133,0,0,14,2,0,0,7,0,0,579,713,B,2,2
113,AMIXTLAN,0,41,88,2,19,237,105,0,0,11,3,0,0,30,0,0,556,713,C,2,2
113,AMIXTLAN,0,19,57,1,13,139,47,0,0,6,2,0,0,4,0,0,294,348,E,2,2
114,AMIXTLAN,0,29,52,2,15,121,86,0,0,5,7,0,0,5,0,0,328,407,B,2,2
114,AMIXTLAN,1,33,52,1,7,133,71,0,0,6,3,0,0,11,0,0,327,406,C,2,2
115,AMIXTLAN,0,34,58,3,1,166,58,0,0,5,0,0,0,6,0,0,339,419,B,2,2
115,AMIXTLAN,1,40,85,0,5,134,47,0,0,10,1,0,0,4,0,0,337,419,C,2,2
115,AMIXTLAN,0,44,58,1,7,69,75,0,0,8,1,0,0,11,0,0,282,343,E,2,2
260,CAMOCUAUTLA,4,152,0,0,9,91,175,0,0,0,0,23,12,0,0,0,473,532,B,2,2
260,CAMOCUAUTLA,0,104,0,0,10,105,172,0,0,0,1,44,25,0,0,0,468,531,C,2,2
260,CAMOCUAUTLA,0,124,1,0,12,100,175,0,0,0,0,23,19,0,0,0,459,531,C,2,2
261,CAMOCUAUTLA,0,70,0,0,7,57,166,0,0,0,2,2,89,0,0,0,398,481,B,2,2
423,CHICONCUAUTLA,66,137,11,0,103,74,11,0,0,70,38,2,0,13,0,0,545,681,B,1,2
423,CHICONCUAUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,C,1,2
423,CHICONCUAUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,C,1,2
423,CHICONCUAUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,C,1,2
424,CHICONCUAUTLA,91,102,12,0,10,38,2,0,0,15,102,3,0,1,0,0,407,501,B,1,2
424,CHICONCUAUTLA,69,135,15,1,14,33,2,0,0,24,94,2,0,8,0,0,422,501,C,1,2
424,CHICONCUAUTLA,70,127,13,2,7,3,2,0,0,11,98,1,0,2,0,0,360,732,E,1,2
424,CHICONCUAUTLA,105,188,10,0,60,91,7,0,0,8,66,2,0,4,0,0,565,501,C,1,2
425,CHICONCUAUTLA,109,240,1,2,96,56,10,0,0,1,56,1,0,1,0,0,583,724,B,1,2
426,CHICONCUAUTLA,27,195,15,2,106,42,10,0,0,86,40,2,0,3,0,0,552,670,B,1,2
426,CHICONCUAUTLA,33,193,9,0,114,55,21,0,0,79,49,5,0,2,0,0,591,670,C,1,2
427,CHICONCUAUTLA,41,95,5,2,79,61,2,0,0,67,43,2,0,5,0,0,441,487,B,1,2
427,CHICONCUAUTLA,36,103,8,3,105,37,0,0,0,60,31,30,0,5,0,0,453,486,C,1,2
427,CHICONCUAUTLA,70,70,5,2,43,19,2,0,0,90,34,5,0,15,0,0,374,428,E,1,2
428,CHICONCUAUTLA,45,151,6,0,64,9,4,0,0,158,11,7,0,1,0,0,494,601,B,1,2
428,CHICONCUAUTLA,63,169,4,3,86,17,13,0,0,105,12,5,0,1,0,0,510,601,C,1,2
428,CHICONCUAUTLA,40,191,3,1,125,8,2,0,0,28,66,4,0,1,0,0,485,565,E,1,2
428,CHICONCUAUTLA,30,183,3,3,152,6,3,0,0,34,32,3,0,3,0,0,467,564,E,1,2
429,CHICONCUAUTLA,83,169,4,3,86,17,13,0,0,105,12,5,0,1,0,0,530,495,B,1,2
429,CHICONCUAUTLA,29,71,2,0,3,11,0,0,0,1,1,0,0,0,0,0,121,151,E,1,2
273,COATEPEC,0,65,0,68,4,0,184,0,0,2,0,233,0,2,0,0,569,722,B,2,2
565,HERMENEGILDO GALEANA,152,209,8,2,0,27,41,0,0,0,5,0,6,0,0,0,468,622,B,2,2
565,HERMENEGILDO GALEANA,175,206,6,1,1,18,66,0,0,0,1,0,8,0,0,0,496,621,C,2,2
565,HERMENEGILDO GALEANA,114,132,5,1,1,5,38,0,0,0,5,0,5,0,0,0,312,414,E,2,2
565,HERMENEGILDO GALEANA,131,128,5,4,3,13,32,0,0,0,2,0,7,0,0,0,332,414,E,2,2
566,HERMENEGILDO GALEANA,253,158,4,3,0,8,9,0,0,0,3,0,1,0,0,0,450,559,B,2,2
566,HERMENEGILDO GALEANA,231,188,2,3,1,6,20,0,0,0,2,0,2,0,0,0,465,558,C,2,2
567,HERMENEGILDO GALEANA,139,245,0,8,3,22,34,0,0,0,0,0,4,0,0,0,462,573,B,2,2
568,HERMENEGILDO GALEANA,203,131,4,7,2,3,91,0,0,0,1,0,3,0,0,0,454,566,B,2,2
568,HERMENEGILDO GALEANA,199,132,4,3,1,12,83,0,0,0,0,0,11,0,0,0,456,565,C,2,2
568,HERMENEGILDO GALEANA,197,152,2,3,0,4,94,0,0,0,0,0,12,0,0,0,475,565,C,2,2
594,HUAUCHINANGO,35,13,28,6,1,27,36,0,52,4,67,4,2,1,0,0,282,410,B,1,2
594,HUAUCHINANGO,25,19,11,9,2,20,46,0,49,3,86,2,2,1,0,0,283,410,C,1,2
595,HUAUCHINANGO,17,37,13,9,6,25,54,0,38,3,55,6,6,2,0,0,278,435,B,1,2
595,HUAUCHINANGO,20,35,17,7,1,16,54,0,35,1,60,1,1,0,0,0,273,434,C,1,2
595,HUAUCHINANGO,7,29,17,3,4,11,19,0,10,3,38,2,3,2,0,0,162,1000,S,1,2
596,HUAUCHINANGO,35,42,31,12,2,14,52,0,45,5,113,8,4,6,0,0,379,601,B,1,2
596,HUAUCHINANGO,30,50,21,17,3,20,58,0,38,3,103,5,5,2,0,0,369,600,C,1,2
597,HUAUCHINANGO,25,25,18,5,2,32,59,0,38,0,127,4,2,6,0,0,363,562,B,1,2
597,HUAUCHINANGO,23,42,32,8,6,27,57,0,32,4,100,6,6,1,0,0,359,562,C,1,2
597,HUAUCHINANGO,35,37,30,10,7,28,45,0,44,2,95,12,3,3,0,0,368,561,C,1,2
598,HUAUCHINANGO,25,47,29,20,3,32,48,0,47,1,138,3,7,5,0,0,431,665,B,1,2
598,HUAUCHINANGO,19,54,27,17,5,50,60,0,47,5,91,2,2,3,0,0,397,665,C,1,2
598,HUAUCHINANGO,27,41,21,20,8,34,58,0,43,6,119,4,4,1,0,0,402,664,C,1,2
598,HUAUCHINANGO,35,40,38,11,12,24,69,0,43,6,105,2,6,4,0,0,408,664,C,1,2
599,HUAUCHINANGO,31,46,51,13,7,32,61,0,38,2,96,10,1,4,0,0,409,670,B,1,2
599,HUAUCHINANGO,44,46,43,12,4,37,89,0,41,6,92,5,3,1,0,0,436,669,C,1,2
600,HUAUCHINANGO,25,47,33,11,7,28,44,0,50,1,104,9,8,1,0,0,397,660,B,1,2
600,HUAUCHINANGO,34,45,30,26,6,29,50,0,50,2,5,9,4,2,0,0,319,659,C,1,2
601,HUAUCHINANGO,25,20,26,11,6,42,44,0,37,4,84,7,6,2,0,0,334,530,B,1,2
601,HUAUCHINANGO,24,29,24,20,8,54,36,0,42,2,83,8,9,6,0,0,371,529,C,1,2
602,HUAUCHINANGO,25,25,25,6,7,49,55,0,55,2,91,3,3,2,0,0,366,612,B,1,2
602,HUAUCHINANGO,34,35,34,11,6,38,69,0,38,3,84,10,3,4,0,0,390,612,C,1,2
603,HUAUCHINANGO,39,30,38,22,6,26,98,0,61,6,128,4,5,2,0,0,482,695,B,1,2
603,HUAUCHINANGO,43,19,43,11,9,32,66,0,53,2,112,5,11,4,0,0,437,695,C,1,2
603,HUAUCHINANGO,36,28,33,10,10,28,72,0,56,5,122,8,3,5,0,0,433,695,C,1,2
603,HUAUCHINANGO,47,25,30,20,4,48,55,0,54,10,113,3,5,3,0,0,426,695,C,1,2
603,HUAUCHINANGO,45,44,26,16,11,21,52,0,50,2,119,6,3,4,0,0,412,695,C,1,2
603,HUAUCHINANGO,35,33,35,12,11,32,61,0,51,3,132,6,1,3,0,0,434,695,C,1,2
603,HUAUCHINANGO,33,28,31,24,7,33,53,0,49,5,132,3,2,8,0,0,422,694,C,1,2
604,HUAUCHINANGO,31,26,34,11,4,49,62,0,38,3,115,5,1,2,0,0,409,638,B,1,2
604,HUAUCHINANGO,28,33,37,6,10,53,64,0,48,1,114,2,3,3,0,0,433,637,C,1,2
604,HUAUCHINANGO,39,22,32,9,9,50,65,0,38,3,91,1,6,5,0,0,400,637,C,1,2
604,HUAUCHINANGO,28,24,41,8,4,26,60,0,31,8,118,6,14,1,0,0,387,637,C,1,2
604,HUAUCHINANGO,27,19,48,7,8,40,55,0,43,6,102,6,4,2,0,0,386,637,C,1,2
605,HUAUCHINANGO,33,33,41,11,6,34,76,0,40,8,127,9,5,7,0,0,449,677,B,1,2
605,HUAUCHINANGO,38,30,33,10,6,31,62,0,47,6,107,4,3,8,0,0,415,676,C,1,2
606,HUAUCHINANGO,17,27,17,6,8,32,43,0,33,4,114,2,3,3,0,0,332,515,B,1,2
606,HUAUCHINANGO,13,28,22,7,10,19,47,0,29,2,106,11,3,4,0,0,314,514,C,1,2
607,HUAUCHINANGO,34,27,27,8,1,27,57,0,67,0,76,2,7,6,0,0,350,559,B,1,2
607,HUAUCHINANGO,28,46,13,13,7,28,50,0,46,4,74,5,2,4,0,0,330,559,C,1,2
607,HUAUCHINANGO,35,31,25,17,5,34,49,0,48,3,69,5,3,3,0,0,331,558,C,1,2
608,HUAUCHINANGO,25,38,54,11,7,58,66,0,44,9,97,2,10,4,0,0,450,750,B,1,2
608,HUAUCHINANGO,17,54,59,9,6,62,56,0,28,1,91,3,9,3,0,0,431,749,C,1,2
609,HUAUCHINANGO,16,43,67,7,6,39,46,0,63,1,100,2,3,5,0,0,436,708,B,1,2
609,HUAUCHINANGO,14,45,60,4,7,48,27,0,47,4,92,4,4,3,0,0,403,708,C,1,2
609,HUAUCHINANGO,20,46,68,13,13,40,47,0,49,4,112,11,4,0,0,0,456,707,C,1,2
609,HUAUCHINANGO,19,61,54,5,3,54,40,0,26,5,139,7,3,5,0,0,461,707,C,1,2
609,HUAUCHINANGO,19,60,56,14,6,63,47,0,38,4,83,3,3,0,0,0,424,707,C,1,2
609,HUAUCHINANGO,15,48,46,5,9,50,49,0,36,3,88,10,9,2,0,0,400,707,C,1,2
609,HUAUCHINANGO,13,52,63,10,3,43,36,0,32,5,126,4,8,2,0,0,445,707,C,1,2
609,HUAUCHINANGO,25,57,49,6,13,35,48,0,40,6,90,3,2,2,0,0,413,707,C,1,2
610,HUAUCHINANGO,29,51,36,10,8,13,58,0,51,4,108,5,5,1,0,0,401,630,B,1,2
610,HUAUCHINANGO,26,60,33,8,8,34,50,0,43,5,97,4,8,3,0,0,394,629,C,1,2
610,HUAUCHINANGO,29,51,40,14,8,42,48,0,53,1,75,2,4,1,0,0,396,629,C,1,2
611,HUAUCHINANGO,27,51,28,6,6,21,56,0,44,2,98,6,8,6,0,0,380,613,B,1,2
611,HUAUCHINANGO,21,48,27,3,7,29,65,0,29,3,102,2,7,6,0,0,374,613,C,1,2
611,HUAUCHINANGO,22,60,35,18,8,33,48,0,33,3,86,4,1,6,0,0,372,613,C,1,2
611,HUAUCHINANGO,25,47,28,17,7,25,60,0,38,3,114,5,0,4,0,0,388,612,C,1,2
612,HUAUCHINANGO,30,46,53,6,3,33,45,0,31,6,116,7,6,5,0,0,404,707,B,1,2
612,HUAUCHINANGO,23,52,33,16,7,40,51,0,42,2,90,5,4,2,0,0,397,707,C,1,2
612,HUAUCHINANGO,23,44,32,10,13,54,57,0,36,2,103,3,15,0,0,0,422,707,C,1,2
612,HUAUCHINANGO,23,45,35,12,11,30,50,0,51,2,132,5,10,3,0,0,425,707,C,1,2
612,HUAUCHINANGO,23,33,31,13,8,39,69,0,27,3,96,1,7,4,0,0,375,707,C,1,2
612,HUAUCHINANGO,27,35,37,19,9,23,53,0,35,6,124,6,5,2,0,0,407,706,C,1,2
612,HUAUCHINANGO,27,39,46,12,7,41,48,0,28,4,120,3,6,4,0,0,398,706,C,1,2
612,HUAUCHINANGO,25,33,36,10,6,36,60,0,54,6,108,2,9,2,0,0,409,706,C,1,2
613,HUAUCHINANGO,14,52,9,40,6,28,43,0,9,6,180,4,8,2,0,0,423,571,B,1,2
613,HUAUCHINANGO,7,66,6,2,7,60,27,0,6,5,99,1,5,0,0,0,323,469,E,1,2
613,HUAUCHINANGO,15,73,6,5,13,38,39,0,5,2,71,2,4,0,0,0,308,468,E,1,2
614,HUAUCHINANGO,28,56,49,14,16,43,58,0,37,11,61,3,8,4,0,0,418,600,B,1,2
614,HUAUCHINANGO,32,54,59,20,15,33,48,0,29,6,79,2,8,4,0,0,421,599,C,1,2
614,HUAUCHINANGO,31,36,50,16,17,51,47,0,30,5,90,3,18,7,0,0,443,599,C,1,2
615,HUAUCHINANGO,10,68,22,6,9,64,51,0,18,4,72,1,96,2,0,0,439,690,B,1,2
615,HUAUCHINANGO,13,31,28,4,7,68,63,0,21,4,69,1,83,0,0,0,411,690,C,1,2
615,HUAUCHINANGO,11,36,42,3,10,69,86,0,15,1,55,7,94,1,0,0,443,690,C,1,2
615,HUAUCHINANGO,4,38,24,6,13,67,79,0,14,6,65,2,85,2,0,0,424,690,C,1,2
616,HUAUCHINANGO,14,39,21,2,5,45,44,0,2,6,50,0,98,1,0,0,352,637,B,1,2
616,HUAUCHINANGO,13,48,31,3,8,33,54,0,8,6,40,1,102,2,0,0,374,637,C,1,2
616,HUAUCHINANGO,18,30,18,3,12,46,65,0,8,12,36,1,103,4,0,0,375,637,C,1,2
616,HUAUCHINANGO,10,37,14,1,4,49,43,0,7,6,44,0,106,1,0,0,343,637,C,1,2
616,HUAUCHINANGO,11,22,20,3,9,33,57,0,10,7,33,7,105,0,0,0,339,637,C,1,2
616,HUAUCHINANGO,8,42,23,3,3,34,44,0,11,5,48,2,105,1,0,0,347,636,C,1,2
617,HUAUCHINANGO,16,36,13,3,6,27,37,0,7,4,29,2,87,3,0,0,284,438,B,1,2
617,HUAUCHINANGO,12,7,12,2,1,22,39,0,10,7,34,1,77,2,0,0,236,437,C,1,2
618,HUAUCHINANGO,15,45,46,19,15,81,60,0,27,4,111,5,6,6,0,0,477,692,B,1,2
618,HUAUCHINANGO,22,45,33,17,11,89,71,0,36,6,81,7,7,5,0,0,446,691,C,1,2
618,HUAUCHINANGO,10,41,13,8,4,52,19,0,21,4,83,3,9,0,0,0,293,386,E,1,2
618,HUAUCHINANGO,24,46,15,8,3,47,11,0,23,3,80,2,7,2,0,0,297,386,E,1,2
619,HUAUCHINANGO,16,44,34,4,9,87,78,0,18,6,69,2,23,2,0,0,419,718,B,1,2
619,HUAUCHINANGO,19,49,33,6,10,67,73,0,26,9,78,1,22,2,0,0,433,718,C,1,2
619,HUAUCHINANGO,14,51,36,6,9,78,72,0,21,7,76,2,24,3,0,0,420,718,C,1,2
620,HUAUCHINANGO,5,72,43,14,4,63,58,0,29,2,101,1,12,4,0,0,436,653,B,1,2
620,HUAUCHINANGO,13,73,42,14,3,67,43,0,23,1,89,0,23,5,0,0,426,652,C,1,2
621,HUAUCHINANGO,43,21,50,11,9,28,84,0,64,8,128,6,5,2,0,0,482,742,B,1,2
621,HUAUCHINANGO,31,33,31,19,3,35,89,0,67,1,160,2,6,4,0,0,492,742,C,1,2
621,HUAUCHINANGO,24,36,37,15,8,27,81,0,48,6,180,6,10,2,0,0,501,742,C,1,2
621,HUAUCHINANGO,40,35,35,9,7,31,92,0,60,5,141,6,1,3,0,0,483,741,C,1,2
622,HUAUCHINANGO,11,61,48,8,11,84,31,0,74,1,55,3,11,5,0,0,439,545,B,1,2
622,HUAUCHINANGO,15,63,34,6,5,97,41,0,17,4,50,2,7,3,0,0,367,545,C,1,2
622,HUAUCHINANGO,13,82,40,14,4,96,19,0,14,1,68,1,5,3,0,0,388,544,C,1,2
623,HUAUCHINANGO,23,73,21,14,18,26,58,0,57,4,45,2,9,1,0,0,371,594,B,1,2
623,HUAUCHINANGO,21,82,11,16,6,35,57,0,56,1,42,3,9,0,0,0,355,594,C,1,2
623,HUAUCHINANGO,31,76,6,14,13,31,46,0,62,6,44,4,15,5,0,0,381,593,C,1,2
623,HUAUCHINANGO,18,88,12,7,9,35,46,0,62,5,39,0,4,1,0,0,348,593,C,1,2
624,HUAUCHINANGO,8,82,22,15,13,199,18,0,27,5,25,1,18,10,0,0,482,636,B,1,2
624,HUAUCHINANGO,17,89,16,175,7,25,26,0,8,26,28,1,7,4,0,0,454,636,C,1,2
624,HUAUCHINANGO,24,108,13,13,6,159,26,0,31,6,18,2,8,3,0,0,453,636,C,1,2
625,HUAUCHINANGO,6,26,11,9,2,62,19,0,7,4,26,0,28,1,0,0,212,312,B,1,2
625,HUAUCHINANGO,10,92,52,8,7,92,9,0,32,7,16,0,17,3,0,0,367,490,E,1,2
626,HUAUCHINANGO,19,54,18,6,5,97,34,0,11,2,43,2,7,2,0,0,323,604,B,1,2
626,HUAUCHINANGO,27,35,28,7,7,100,33,0,7,2,44,3,6,0,0,0,345,604,C,1,2
627,HUAUCHINANGO,18,43,30,24,6,24,34,0,13,1,70,8,9,5,0,0,335,557,B,1,2
627,HUAUCHINANGO,17,80,35,20,8,33,25,0,11,7,70,1,7,1,0,0,362,557,C,1,2
627,HUAUCHINANGO,14,60,46,22,14,31,7,0,8,5,6,5,5,0,0,0,266,557,C,1,2
628,HUAUCHINANGO,65,66,118,8,17,39,44,0,11,1,51,5,3,5,0,0,479,709,B,1,2
628,HUAUCHINANGO,63,82,106,5,20,23,36,0,12,3,48,3,6,2,0,0,475,708,C,1,2
628,HUAUCHINANGO,21,49,11,11,2,33,11,0,7,1,39,10,1,0,0,0,226,386,E,1,2
629,HUAUCHINANGO,28,65,40,10,9,40,79,0,16,6,51,4,3,0,0,0,377,597,B,1,2
629,HUAUCHINANGO,13,56,58,8,12,50,65,0,27,8,55,1,4,10,0,0,388,597,C,1,2
629,HUAUCHINANGO,12,76,39,8,11,39,70,0,26,6,57,1,5,6,0,0,379,597,C,1,2
629,HUAUCHINANGO,8,75,21,10,10,51,74,0,34,3,63,2,4,2,0,0,384,597,C,1,2
630,HUAUCHINANGO,13,96,4,6,4,23,19,0,7,3,64,2,3,3,0,0,261,410,B,1,2
630,HUAUCHINANGO,20,79,9,7,6,22,16,0,12,0,54,0,1,1,0,0,244,410,C,1,2
779,JOPALA,268,43,106,0,91,2,3,0,0,0,0,0,0,0,0,0,523,648,B,1,2
779,JOPALA,253,31,96,2,92,2,6,0,0,0,0,0,1,0,0,0,493,648,C,1,2
779,JOPALA,243,39,98,0,100,5,5,0,0,0,0,0,0,0,0,0,500,647,C,1,2
780,JOPALA,33,3,77,0,8,317,9,0,0,0,0,0,3,0,0,0,469,617,B,1,2
780,JOPALA,36,6,72,0,27,310,10,0,0,0,0,0,2,0,0,0,477,617,C,1,2
780,JOPALA,31,1,67,1,29,322,16,0,0,0,0,0,2,0,0,0,482,616,C,1,2
781,JOPALA,35,9,41,1,6,354,16,0,0,0,0,0,1,0,0,0,476,625,B,1,2
781,JOPALA,30,5,51,1,18,319,18,0,0,0,0,0,0,0,0,0,456,624,C,1,2
782,JOPALA,50,53,32,1,21,138,15,0,0,0,0,0,2,0,0,0,315,399,B,1,2
782,JOPALA,45,41,38,2,18,152,8,0,0,0,0,0,6,0,0,0,317,398,C,1,2
782,JOPALA,46,15,60,1,33,160,30,0,0,0,0,0,7,0,0,0,362,462,E,1,2
783,JOPALA,70,21,80,2,24,126,115,0,0,0,0,0,6,0,0,0,464,628,B,1,2
783,JOPALA,59,25,94,3,14,116,101,0,0,0,0,0,13,0,0,0,450,628,C,1,2
783,JOPALA,74,7,76,1,37,104,9,0,0,0,0,0,1,0,0,0,325,419,E,1,2
784,JOPALA,32,8,14,1,11,166,2,0,0,0,0,0,2,0,0,0,252,316,B,1,2
785,JOPALA,37,8,325,0,6,65,34,0,0,0,0,0,0,0,0,0,487,655,B,1,2
785,JOPALA,36,9,337,1,15,62,25,0,0,0,0,0,1,0,0,0,501,655,C,1,2
792,JUAN GALINDO,4,138,19,24,63,14,58,0,0,1,2,0,5,74,0,0,412,553,B,1,2
792,JUAN GALINDO,2,123,18,24,40,15,87,0,0,0,3,1,1,55,0,0,376,553,C,1,2
792,JUAN GALINDO,9,123,16,13,48,15,72,0,0,0,1,0,11,70,0,0,390,552,C,1,2
793,JUAN GALINDO,6,97,5,28,72,45,58,0,0,1,6,2,5,56,0,0,392,555,B,1,2
793,JUAN GALINDO,4,104,8,26,76,38,77,0,0,0,1,1,10,68,0,0,423,555,C,1,2
793,JUAN GALINDO,2,98,4,33,66,38,77,0,0,0,6,1,20,78,0,0,429,554,C,1,2
794,JUAN GALINDO,5,89,2,9,41,26,46,0,0,0,3,0,2,70,0,0,299,404,B,1,2
794,JUAN GALINDO,4,81,3,16,39,19,58,0,0,0,1,0,10,50,0,0,297,404,C,1,2
795,JUAN GALINDO,4,153,22,16,76,14,83,0,0,0,5,0,1,52,0,0,440,624,B,1,2
795,JUAN GALINDO,2,182,12,34,66,13,76,0,0,0,4,1,1,72,0,0,479,624,C,1,2
796,JUAN GALINDO,11,233,16,35,95,51,27,0,0,2,0,0,5,25,0,0,518,658,B,1,2
1682,SAN FELIPE TEPATLAN,4,123,17,349,0,0,2,0,0,1,3,0,0,0,0,0,515,596,B,2,2
