SECCION ELECTORAL,MUNICIPIO,PAN_CONVERGENCIA_NA_PRD,PRI_VERDE,PT,CANDIDATOS NO REGISTRADOS,TOTAL DE VOTOS,LISTA NOMINAL,CASILLA,DISTRITO F,DISTRITO L
2212,TLACUILOTEPEC,185,147,0,0,347,460,EXTRAORDINARIA 2,1,1
2212,TLACUILOTEPEC,183,160,0,0,353,460,EXTRAORDINARIA 1,1,1
2212,TLACUILOTEPEC,106,127,0,0,0,332,BÁSICA,1,1
2213,TLACUILOTEPEC,230,136,0,0,387,531,BÁSICA,1,1
2213,TLACUILOTEPEC,269,113,0,0,400,532,CONTIGUA 1,1,1
2214,TLACUILOTEPEC,220,214,0,0,446,597,BÁSICA,1,1
2215,TLACUILOTEPEC,217,213,0,0,442,591,BÁSICA,1,1
2215,TLACUILOTEPEC,247,207,0,0,470,592,CONTIGUA 1,1,1
2216,TLACUILOTEPEC,156,76,0,0,237,287,BÁSICA,1,1
2216,TLACUILOTEPEC,123,117,0,0,252,355,EXTRAORDINARIA 1,1,1
2217,TLACUILOTEPEC,147,173,0,0,337,422,CONTIGUA 1,1,1
2217,TLACUILOTEPEC,165,164,0,0,346,422,BÁSICA,1,1
2218,TLACUILOTEPEC,226,147,0,0,386,492,BÁSICA,1,1
2218,TLACUILOTEPEC,216,163,0,0,389,493,CONTIGUA 1,1,1
2219,TLACHICHUCA,107,104,101,0,329,544,CONTIGUA 2,8,14
2219,TLACHICHUCA,138,118,94,14,364,544,CONTIGUA 1,8,14
2219,TLACHICHUCA,161,105,94,0,379,543,BÁSICA,8,14
2220,TLACHICHUCA,106,104,99,0,323,510,CONTIGUA 2,8,14
2220,TLACHICHUCA,101,122,108,0,347,509,BÁSICA,8,14
2220,TLACHICHUCA,95,124,114,0,349,510,CONTIGUA 1,8,14
2221,TLACHICHUCA,151,131,126,0,425,645,BÁSICA,8,14
2221,TLACHICHUCA,153,122,128,0,0,645,CONTIGUA 1,8,14
2222,TLACHICHUCA,118,89,132,0,353,522,CONTIGUA 1,8,14
2222,TLACHICHUCA,111,100,134,0,364,521,BÁSICA,8,14
2223,TLACHICHUCA,107,107,51,0,276,438,CONTIGUA 1,8,14
2223,TLACHICHUCA,103,95,87,0,294,438,BÁSICA,8,14
2224,TLACHICHUCA,67,72,125,0,283,471,BÁSICA,8,14
2224,TLACHICHUCA,70,75,119,0,285,472,CONTIGUA 1,8,14
2224,TLACHICHUCA,63,81,125,0,288,421,EXTRAORDINARIA 1,8,14
2224,TLACHICHUCA,49,50,70,0,0,421,EXTRAORDINARIA 2,8,14
2225,TLACHICHUCA,171,135,102,0,461,708,BÁSICA,8,14
2225,TLACHICHUCA,190,178,87,0,479,708,CONTIGUA 1,8,14
2226,TLACHICHUCA,148,36,92,0,291,471,CONTIGUA 1,8,14
2226,TLACHICHUCA,189,54,76,0,327,470,BÁSICA,8,14
2227,TLACHICHUCA,47,54,190,0,305,459,CONTIGUA 1,8,14
2227,TLACHICHUCA,33,84,186,0,317,458,BÁSICA,8,14
2227,TLACHICHUCA,118,127,156,0,432,593,EXTRAORDINARIA 1,8,14
2228,TLACHICHUCA,64,123,34,0,243,397,BÁSICA,8,14
2228,TLACHICHUCA,159,145,147,0,469,688,EXTRAORDINARIA 1,8,14
2228,TLACHICHUCA,67,104,38,0,0,398,CONTIGUA 1,8,14
2229,TLACHICHUCA,4,25,76,0,119,195,EXTRAORDINARIA 1,8,14
2229,TLACHICHUCA,53,79,205,0,361,621,BÁSICA,8,14
2230,TLACHICHUCA,75,133,51,0,276,441,BÁSICA,8,14
2230,TLACHICHUCA,59,130,77,0,281,441,CONTIGUA 1,8,14
2231,TLACHICHUCA,138,117,73,0,351,525,CONTIGUA 2,8,14
2231,TLACHICHUCA,125,134,76,1,354,525,CONTIGUA 1,8,14
2231,TLACHICHUCA,119,156,87,0,377,525,BÁSICA,8,14
2232,TLACHICHUCA,214,140,81,0,460,672,BÁSICA,8,14
2232,TLACHICHUCA,195,166,76,0,461,673,CONTIGUA 1,8,14
2233,TLAHUAPAN,81,88,188,1,368,645,BÁSICA,5,7
2233,TLAHUAPAN,62,93,227,0,397,645,CONTIGUA 3,5,7
2233,TLAHUAPAN,90,102,200,0,404,645,CONTIGUA 2,5,7
2233,TLAHUAPAN,65,110,228,0,417,645,CONTIGUA 1,5,7
2234,TLAHUAPAN,142,94,156,0,416,713,BÁSICA,5,7
2234,TLAHUAPAN,89,121,195,0,421,714,CONTIGUA 2,5,7
2234,TLAHUAPAN,106,116,206,0,448,714,CONTIGUA 1,5,7
2235,TLAHUAPAN,103,77,205,1,398,586,BÁSICA,5,7
2235,TLAHUAPAN,119,61,200,1,401,587,CONTIGUA 1,5,7
2236,TLAHUAPAN,53,77,141,0,276,419,CONTIGUA 1,5,7
2236,TLAHUAPAN,51,76,153,0,284,419,BÁSICA,5,7
2237,TLAHUAPAN,121,133,78,0,345,508,BÁSICA,5,7
2238,TLAHUAPAN,107,121,88,0,341,596,CONTIGUA 1,5,7
2238,TLAHUAPAN,108,149,71,0,346,596,BÁSICA,5,7
2239,TLAHUAPAN,72,144,47,0,279,539,CONTIGUA 2,5,7
2239,TLAHUAPAN,100,115,68,1,304,539,CONTIGUA 1,5,7
2239,TLAHUAPAN,103,135,61,0,308,538,BÁSICA,5,7
2240,TLAHUAPAN,80,134,155,0,388,666,CONTIGUA 2,5,7
2240,TLAHUAPAN,69,150,153,0,403,665,BÁSICA,5,7
2240,TLAHUAPAN,82,171,134,0,415,665,CONTIGUA 1,5,7
2241,TLAHUAPAN,51,76,78,0,220,459,CONTIGUA 1,5,7
2241,TLAHUAPAN,89,78,75,0,259,459,BÁSICA,5,7
2242,TLAHUAPAN,26,127,90,0,254,407,BÁSICA,5,7
2242,TLAHUAPAN,40,114,88,0,256,407,CONTIGUA 1,5,7
2243,TLAHUAPAN,42,113,43,0,204,378,CONTIGUA 1,5,7
2243,TLAHUAPAN,49,115,34,0,206,378,BÁSICA,5,7
2244,TLAHUAPAN,117,162,64,0,355,675,CONTIGUA 1,5,7
2244,TLAHUAPAN,108,170,73,0,369,675,CONTIGUA 2,5,7
2244,TLAHUAPAN,155,144,75,0,382,675,BÁSICA,5,7
2245,TLAHUAPAN,111,138,76,0,335,689,BÁSICA,5,7
2245,TLAHUAPAN,130,133,75,0,355,690,CONTIGUA 1,5,7
2245,TLAHUAPAN,129,125,96,0,363,690,CONTIGUA 2,5,7
2246,TLAHUAPAN,328,59,41,0,453,725,BÁSICA,5,7
2246,TLAHUAPAN,363,60,35,0,472,725,CONTIGUA 1,5,7
2246,TLAHUAPAN,389,41,33,0,486,725,CONTIGUA 2,5,7
2247,TLAHUAPAN,175,130,56,0,380,663,BÁSICA,5,7
2247,TLAHUAPAN,226,107,43,0,391,664,CONTIGUA 2,5,7
2247,TLAHUAPAN,218,106,49,0,393,663,CONTIGUA 1,5,7
2247,TLAHUAPAN,251,95,40,0,407,664,CONTIGUA 3,5,7
2248,TLALTENANGO,87,121,85,0,307,578,BÁSICA,5,8
2248,TLALTENANGO,105,124,74,0,326,578,CONTIGUA 1,5,8
2249,TLALTENANGO,147,104,27,0,287,515,CONTIGUA 2,5,8
2249,TLALTENANGO,115,134,26,0,288,515,CONTIGUA 1,5,8
2249,TLALTENANGO,130,135,28,0,307,515,BÁSICA,5,8
2250,TLALTENANGO,113,155,101,0,384,702,BÁSICA,5,8
2250,TLALTENANGO,147,164,85,0,415,703,CONTIGUA 1,5,8
2251,TLANEPANTLA,105,111,105,0,333,511,BÁSICA,14,12
2251,TLANEPANTLA,124,115,89,0,334,512,CONTIGUA 2,14,12
2251,TLANEPANTLA,134,103,115,0,366,512,CONTIGUA 1,14,12
2252,TLANEPANTLA,132,188,135,0,459,686,BÁSICA,14,12
2252,TLANEPANTLA,175,149,167,0,500,686,CONTIGUA 1,14,12
2253,TLAOLA,263,136,0,0,428,575,BÁSICA,1,2
2253,TLAOLA,279,136,0,0,433,575,CONTIGUA 1,1,2
2254,TLAOLA,44,59,0,0,107,135,EXTRAORDINARIA 1,1,2
2254,TLAOLA,213,280,0,0,523,630,CONTIGUA 2,1,2
2254,TLAOLA,213,319,0,0,547,629,BÁSICA,1,2
2254,TLAOLA,232,303,0,0,555,630,CONTIGUA 1,1,2
2255,TLAOLA,159,146,0,0,316,421,BÁSICA,1,2
2255,TLAOLA,183,139,0,0,331,421,CONTIGUA 1,1,2
2256,TLAOLA,111,147,0,0,266,359,BÁSICA,1,2
2257,TLAOLA,176,212,0,0,430,606,CONTIGUA 3,1,2
2257,TLAOLA,195,195,0,0,431,606,CONTIGUA 2,1,2
2257,TLAOLA,211,197,0,0,440,605,BÁSICA,1,2
2257,TLAOLA,163,220,0,0,453,606,CONTIGUA 1,1,2
2258,TLAOLA,183,134,0,0,332,400,CONTIGUA 1,1,2
2258,TLAOLA,174,147,0,0,335,399,BÁSICA,1,2
2258,TLAOLA,167,200,0,0,367,439,EXTRAORDINARIA 1,1,2
2259,TLAOLA,55,115,0,0,179,258,EXTRAORDINARIA 1,1,2
2259,TLAOLA,250,276,0,0,546,669,BÁSICA,1,2
2259,TLAOLA,256,270,4,0,557,669,CONTIGUA 1,1,2
2260,TLAOLA,285,263,0,0,569,732,BÁSICA,1,2
2260,TLAOLA,273,282,0,0,587,732,CONTIGUA 1,1,2
2261,TLAOLA,95,199,0,0,308,387,BÁSICA,1,2
2261,TLAOLA,109,198,0,0,321,388,CONTIGUA 1,1,2
2262,TLAPACOYA,259,177,0,0,446,551,BÁSICA,1,2
2262,TLAPACOYA,244,192,0,0,448,551,CONTIGUA 1,1,2
2263,TLAPACOYA,47,69,0,0,119,144,EXTRAORDINARIA 1,1,2
2263,TLAPACOYA,182,194,0,0,394,477,BÁSICA,1,2
2264,TLAPACOYA,134,184,0,0,333,448,BÁSICA,1,2
2264,TLAPACOYA,163,176,0,0,346,448,CONTIGUA 1,1,2
2264,TLAPACOYA,210,198,0,0,415,531,EXTRAORDINARIA 1,1,2
2265,TLAPACOYA,209,202,0,0,416,538,BÁSICA,1,2
2266,TLAPACOYA,77,87,0,0,168,213,EXTRAORDINARIA 1,1,2
2266,TLAPACOYA,105,61,0,0,175,236,BÁSICA,1,2
2267,TLAPANALA,230,53,104,0,395,687,BÁSICA,13,22
2267,TLAPANALA,270,75,83,0,0,688,CONTIGUA 1,13,22
2268,TLAPANALA,240,78,5,0,325,514,CONTIGUA 1,13,22
2268,TLAPANALA,246,68,6,0,330,514,BÁSICA,13,22
2269,TLAPANALA,213,126,28,0,378,708,BÁSICA,13,22
2269,TLAPANALA,216,138,16,0,391,708,CONTIGUA 1,13,22
2270,TLAPANALA,44,64,149,0,274,499,EXTRAORDINARIA 1,13,22
2270,TLAPANALA,31,95,146,0,287,500,EXTRAORDINARIA 2,13,22
2270,TLAPANALA,108,154,84,0,354,576,BÁSICA,13,22
2271,TLAPANALA,90,59,130,1,288,476,CONTIGUA 1,13,22
2271,TLAPANALA,108,41,126,0,289,475,BÁSICA,13,22
2272,TLATLAUQUITEPEC,172,140,88,0,427,736,BÁSICA,3,5
2272,TLATLAUQUITEPEC,153,168,102,1,447,736,CONTIGUA 1,3,5
2273,TLATLAUQUITEPEC,157,123,71,0,373,650,CONTIGUA 2,3,5
2273,TLATLAUQUITEPEC,180,111,78,0,388,649,CONTIGUA 1,3,5
2273,TLATLAUQUITEPEC,196,106,80,0,401,649,BÁSICA,3,5
2274,TLATLAUQUITEPEC,157,185,74,0,464,719,CONTIGUA 1,3,5
2274,TLATLAUQUITEPEC,164,163,112,0,469,719,BÁSICA,3,5
2275,TLATLAUQUITEPEC,165,129,38,0,363,596,BÁSICA,3,5
2275,TLATLAUQUITEPEC,136,142,58,1,369,596,CONTIGUA 1,3,5
2275,TLATLAUQUITEPEC,176,133,45,0,372,596,CONTIGUA 2,3,5
2276,TLATLAUQUITEPEC,180,78,122,0,409,628,CONTIGUA 1,3,5
2276,TLATLAUQUITEPEC,173,83,129,0,419,627,BÁSICA,3,5
2277,TLATLAUQUITEPEC,167,62,30,0,291,471,BÁSICA,3,5
2278,TLATLAUQUITEPEC,230,75,20,0,349,503,BÁSICA,3,5
2279,TLATLAUQUITEPEC,85,46,86,0,239,416,BÁSICA,3,5
2279,TLATLAUQUITEPEC,104,27,94,0,241,382,EXTRAORDINARIA 2,3,5
2279,TLATLAUQUITEPEC,102,76,47,0,246,381,EXTRAORDINARIA 1,3,5
2280,TLATLAUQUITEPEC,155,79,40,0,302,501,BÁSICA,3,5
2280,TLATLAUQUITEPEC,88,142,50,0,313,481,EXTRAORDINARIA 2,3,5
2280,TLATLAUQUITEPEC,115,98,55,0,315,480,EXTRAORDINARIA 1,3,5
2281,TLATLAUQUITEPEC,95,105,20,0,244,413,BÁSICA,3,5
2281,TLATLAUQUITEPEC,78,165,15,0,276,414,CONTIGUA 1,3,5
2282,TLATLAUQUITEPEC,200,115,61,0,398,711,CONTIGUA 1,3,5
2282,TLATLAUQUITEPEC,174,162,73,0,435,658,EXTRAORDINARIA 1,3,5
2282,TLATLAUQUITEPEC,255,116,68,0,0,711,BÁSICA,3,5
2283,TLATLAUQUITEPEC,89,102,36,0,254,464,EXTRAORDINARIA 1,3,5
2283,TLATLAUQUITEPEC,136,117,33,0,295,531,CONTIGUA 1,3,5
2283,TLATLAUQUITEPEC,127,100,51,0,301,531,BÁSICA,3,5
2284,TLATLAUQUITEPEC,147,109,63,0,358,641,CONTIGUA 1,3,5
2284,TLATLAUQUITEPEC,146,127,79,0,384,640,BÁSICA,3,5
2285,TLATLAUQUITEPEC,96,93,38,0,248,466,BÁSICA,3,5
2285,TLATLAUQUITEPEC,137,85,33,0,275,466,CONTIGUA 1,3,5
2287,TLATLAUQUITEPEC,105,178,12,0,310,565,BÁSICA,3,5
2287,TLATLAUQUITEPEC,105,123,62,0,311,532,EXTRAORDINARIA 1,3,5
2287,TLATLAUQUITEPEC,109,138,50,0,321,533,EXTRAORDINARIA 3,3,5
2287,TLATLAUQUITEPEC,129,127,48,0,326,533,EXTRAORDINARIA 2,3,5
2288,TLATLAUQUITEPEC,216,71,46,0,354,613,BÁSICA,3,5
2288,TLATLAUQUITEPEC,198,94,51,0,360,613,CONTIGUA 1,3,5
2288,TLATLAUQUITEPEC,196,105,53,0,372,614,CONTIGUA 2,3,5
2289,TLATLAUQUITEPEC,155,95,30,0,309,628,CONTIGUA 1,3,5
2289,TLATLAUQUITEPEC,151,114,26,0,329,628,BÁSICA,3,5
2289,TLATLAUQUITEPEC,135,143,22,0,339,629,CONTIGUA 2,3,5
2290,TLATLAUQUITEPEC,159,58,11,0,254,539,BÁSICA,3,5
2290,TLATLAUQUITEPEC,151,69,12,0,258,539,CONTIGUA 1,3,5
2291,TLATLAUQUITEPEC,206,107,16,0,364,749,BÁSICA,3,5
2291,TLATLAUQUITEPEC,209,126,24,0,398,749,CONTIGUA 1,3,5
2291,TLATLAUQUITEPEC,222,108,22,0,400,750,CONTIGUA 2,3,5
2292,TLATLAUQUITEPEC,94,99,16,0,221,402,CONTIGUA 1,3,5
2292,TLATLAUQUITEPEC,112,96,20,0,250,401,BÁSICA,3,5
2293,TLATLAUQUITEPEC,72,80,38,0,203,314,EXTRAORDINARIA 1,3,5
2293,TLATLAUQUITEPEC,158,73,31,0,271,484,BÁSICA,3,5
2293,TLATLAUQUITEPEC,185,64,39,0,305,485,CONTIGUA 1,3,5
2294,TLATLAUQUITEPEC,201,66,37,0,317,588,BÁSICA,3,5
2294,TLATLAUQUITEPEC,206,86,35,0,334,588,CONTIGUA 1,3,5
2295,TLAXCO,240,141,0,0,388,498,CONTIGUA 1,1,1
2295,TLAXCO,231,162,0,0,398,497,BÁSICA,1,1
2296,TLAXCO,107,168,0,0,276,321,EXTRAORDINARIA 1,1,1
2296,TLAXCO,264,191,0,0,476,600,BÁSICA,1,1
2297,TLAXCO,64,66,0,0,135,173,EXTRAORDINARIA 1,1,1
2297,TLAXCO,72,74,0,0,150,205,EXTRAORDINARIA 2,1,1
2297,TLAXCO,211,276,0,0,503,626,BÁSICA,1,1
2298,TLAXCO,283,291,0,0,588,736,BÁSICA,1,1
2299,TOCHIMILCO,170,199,5,0,386,639,CONTIGUA 1,13,21
2299,TOCHIMILCO,183,170,9,0,0,638,BÁSICA,13,21
2300,TOCHIMILCO,193,155,12,0,367,627,CONTIGUA 2,13,21
2300,TOCHIMILCO,215,143,9,0,372,626,BÁSICA,13,21
2300,TOCHIMILCO,223,116,24,0,376,627,CONTIGUA 1,13,21
2301,TOCHIMILCO,157,91,7,0,270,580,CONTIGUA 1,13,21
2301,TOCHIMILCO,161,83,14,0,273,581,CONTIGUA 2,13,21
2301,TOCHIMILCO,147,107,9,0,278,580,BÁSICA,13,21
2302,TOCHIMILCO,71,93,3,0,168,244,EXTRAORDINARIA 1,13,21
2302,TOCHIMILCO,117,128,31,0,304,486,BÁSICA,13,21
2303,TOCHIMILCO,118,106,14,0,247,445,CONTIGUA 1,13,21
2303,TOCHIMILCO,110,114,17,0,255,445,BÁSICA,13,21
2304,TOCHIMILCO,92,103,33,0,248,560,BÁSICA,13,21
2305,TOCHIMILCO,91,114,32,0,249,448,BÁSICA,13,21
2305,TOCHIMILCO,85,140,47,0,281,449,CONTIGUA 1,13,21
2306,TOCHIMILCO,32,115,183,0,338,524,CONTIGUA 2,13,21
2306,TOCHIMILCO,26,114,200,0,353,524,CONTIGUA 1,13,21
2306,TOCHIMILCO,33,99,214,0,356,524,BÁSICA,13,21
2307,TOCHIMILCO,133,102,56,0,0,577,BÁSICA,13,21
2308,TOCHIMILCO,131,109,68,0,0,664,BÁSICA,13,21
2309,TOCHIMILCO,86,39,43,0,176,460,BÁSICA,13,21
2309,TOCHIMILCO,73,55,60,0,196,461,CONTIGUA 1,13,21
2310,TOCHTEPEC,129,131,75,0,340,617,CONTIGUA 1,14,23
2310,TOCHTEPEC,148,105,93,0,363,617,CONTIGUA 3,14,23
2310,TOCHTEPEC,139,155,78,0,381,617,CONTIGUA 2,14,23
2310,TOCHTEPEC,185,137,62,0,396,617,BÁSICA,14,23
2311,TOCHTEPEC,194,144,83,0,428,712,BÁSICA,14,23
2311,TOCHTEPEC,219,130,56,0,431,713,CONTIGUA 2,14,23
2311,TOCHTEPEC,198,163,74,0,450,712,CONTIGUA 1,14,23
2312,TOCHTEPEC,32,107,215,0,359,588,CONTIGUA 1,14,23
2312,TOCHTEPEC,52,107,185,0,360,589,CONTIGUA 2,14,23
2312,TOCHTEPEC,42,105,210,0,374,588,BÁSICA,14,23
2313,TOCHTEPEC,76,73,225,0,383,611,CONTIGUA 1,14,23
2313,TOCHTEPEC,114,86,180,0,388,611,CONTIGUA 2,14,23
2313,TOCHTEPEC,96,109,178,0,395,611,BÁSICA,14,23
2314,TOCHTEPEC,112,162,15,0,302,508,CONTIGUA 1,14,23
2314,TOCHTEPEC,125,146,32,0,318,507,BÁSICA,14,23
2314,TOCHTEPEC,125,177,16,0,333,508,CONTIGUA 2,14,23
2315,TOCHTEPEC,187,126,25,0,361,573,BÁSICA,14,23
2315,TOCHTEPEC,192,132,25,0,375,573,CONTIGUA 1,14,23
2316,TOCHTEPEC,95,160,109,0,384,741,BÁSICA,14,23
2316,TOCHTEPEC,114,161,92,0,388,742,CONTIGUA 1,14,23
2317,TOTOLTEPEC DE GUERRERO,175,155,0,0,334,404,BÁSICA,14,23
2317,TOTOLTEPEC DE GUERRERO,161,170,0,0,336,405,CONTIGUA 1,14,23
2318,TOTOLTEPEC DE GUERRERO,96,53,0,0,153,180,BÁSICA,14,23
2319,TULCINGO,145,155,3,0,315,540,BÁSICA,14,23
2319,TULCINGO,171,156,8,0,344,541,CONTIGUA 1,14,23
2320,TULCINGO,176,123,4,0,316,582,BÁSICA,14,23
2320,TULCINGO,170,150,6,0,336,582,CONTIGUA 1,14,23
2321,TULCINGO,159,117,14,0,300,573,CONTIGUA 1,14,23
2321,TULCINGO,174,144,8,0,330,573,CONTIGUA 2,14,23
2321,TULCINGO,192,145,12,0,353,573,CONTIGUA 3,14,23
2321,TULCINGO,179,164,8,0,355,572,BÁSICA,14,23
2322,TULCINGO,28,95,1,0,129,224,EXTRAORDINARIA 1,14,23
2322,TULCINGO,111,72,14,0,202,405,CONTIGUA 1,14,23
2322,TULCINGO,92,107,7,0,217,404,BÁSICA,14,23
2323,TULCINGO,7,53,2,0,64,151,EXTRAORDINARIA 1,14,23
2323,TULCINGO,30,213,11,0,269,652,BÁSICA,14,23
2324,TULCINGO,60,44,2,0,119,336,EXTRAORDINARIA 1,14,23
2324,TULCINGO,78,79,2,0,172,397,CONTIGUA 1,14,23
2324,TULCINGO,63,99,5,0,181,396,BÁSICA,14,23
2325,TULCINGO,196,195,16,0,434,676,BÁSICA,14,23
2326,TUZAMAPAN DE GALEANA,256,261,0,0,535,676,BÁSICA,2,5
2326,TUZAMAPAN DE GALEANA,252,277,0,0,544,677,CONTIGUA 1,2,5
2327,TUZAMAPAN DE GALEANA,128,152,0,0,285,356,EXTRAORDINARIA 1,2,5
2327,TUZAMAPAN DE GALEANA,182,241,0,0,442,552,CONTIGUA 1,2,5
2327,TUZAMAPAN DE GALEANA,220,225,0,0,456,551,BÁSICA,2,5
2328,TUZAMAPAN DE GALEANA,258,210,0,0,489,638,CONTIGUA 1,2,5
2328,TUZAMAPAN DE GALEANA,287,208,0,0,511,638,BÁSICA,2,5
2329,TZICATLACOYAN,51,119,164,0,352,518,CONTIGUA 1,14,12
2329,TZICATLACOYAN,27,156,169,0,359,518,BÁSICA,14,12
2330,TZICATLACOYAN,232,123,65,0,436,520,EXTRAORDINARIA 1,14,12
2330,TZICATLACOYAN,200,205,63,0,493,746,BÁSICA,14,12
2331,TZICATLACOYAN,99,86,77,0,284,551,CONTIGUA 1,14,12
2331,TZICATLACOYAN,137,121,45,0,323,551,BÁSICA,14,12
2332,TZICATLACOYAN,244,122,164,0,534,620,CONTIGUA 1,14,12
2332,TZICATLACOYAN,283,112,135,0,551,619,BÁSICA,14,12
2333,VENUSTIANO CARRANZA,98,45,124,6,295,532,BÁSICA,1,1
2333,VENUSTIANO CARRANZA,98,57,133,0,308,533,CONTIGUA 2,1,1
2333,VENUSTIANO CARRANZA,111,41,132,3,308,533,CONTIGUA 1,1,1
2334,VENUSTIANO CARRANZA,109,44,122,0,284,519,BÁSICA,1,1
2334,VENUSTIANO CARRANZA,124,42,143,1,333,519,CONTIGUA 1,1,1
2335,VENUSTIANO CARRANZA,117,51,149,1,342,608,BÁSICA,1,1
2335,VENUSTIANO CARRANZA,113,62,167,1,365,608,CONTIGUA 1,1,1
2336,VENUSTIANO CARRANZA,133,37,112,0,294,529,CONTIGUA 1,1,1
2336,VENUSTIANO CARRANZA,131,50,113,0,304,529,BÁSICA,1,1
2337,VENUSTIANO CARRANZA,52,64,25,0,154,230,BÁSICA,1,1
2338,VENUSTIANO CARRANZA,66,147,65,0,309,493,BÁSICA,1,1
2338,VENUSTIANO CARRANZA,67,138,69,0,313,494,CONTIGUA 1,1,1
2339,VENUSTIANO CARRANZA,8,90,19,0,130,205,EXTRAORDINARIA 1,1,1
2339,VENUSTIANO CARRANZA,60,74,9,0,151,265,BÁSICA,1,1
2340,VENUSTIANO CARRANZA,12,94,26,0,145,216,EXTRAORDINARIA 1,1,1
2340,VENUSTIANO CARRANZA,33,118,31,0,199,349,BÁSICA,1,1
2341,VENUSTIANO CARRANZA,32,57,37,0,135,240,BÁSICA,1,1
2342,VENUSTIANO CARRANZA,107,185,24,0,349,720,CONTIGUA 1,1,1
2342,VENUSTIANO CARRANZA,114,206,27,0,377,720,BÁSICA,1,1
2342,VENUSTIANO CARRANZA,76,323,15,0,426,726,EXTRAORDINARIA 1,1,1
2343,VENUSTIANO CARRANZA,42,259,15,0,336,615,CONTIGUA 2,1,1
2343,VENUSTIANO CARRANZA,49,258,11,0,336,615,CONTIGUA 1,1,1
2343,VENUSTIANO CARRANZA,57,252,18,0,340,615,BÁSICA,1,1
2344,VENUSTIANO CARRANZA,54,192,9,0,267,569,CONTIGUA 2,1,1
2344,VENUSTIANO CARRANZA,52,203,19,0,285,568,BÁSICA,1,1
2344,VENUSTIANO CARRANZA,65,180,22,0,290,568,CONTIGUA 1,1,1
2345,VENUSTIANO CARRANZA,65,159,31,0,276,457,EXTRAORDINARIA 1,1,1
2345,VENUSTIANO CARRANZA,84,139,28,0,276,458,EXTRAORDINARIA 2,1,1
2345,VENUSTIANO CARRANZA,43,218,16,0,298,560,CONTIGUA 1,1,1
2345,VENUSTIANO CARRANZA,40,243,7,0,301,560,CONTIGUA 2,1,1
2345,VENUSTIANO CARRANZA,41,244,14,0,312,560,BÁSICA,1,1
2346,VENUSTIANO CARRANZA,63,189,9,0,278,506,BÁSICA,1,1
2346,VENUSTIANO CARRANZA,79,173,23,0,288,506,CONTIGUA 2,1,1
2346,VENUSTIANO CARRANZA,69,223,10,0,320,506,CONTIGUA 1,1,1
2347,VENUSTIANO CARRANZA,93,95,7,0,217,449,CONTIGUA 1,1,1
2347,VENUSTIANO CARRANZA,95,108,14,0,236,449,BÁSICA,1,1
2348,VENUSTIANO CARRANZA,92,99,17,0,221,441,CONTIGUA 1,1,1
2348,VENUSTIANO CARRANZA,87,114,10,0,226,440,BÁSICA,1,1
2349,VICENTE GUERRERO,223,256,0,0,494,699,CONTIGUA 1,4,26
2349,VICENTE GUERRERO,260,255,0,0,528,698,BÁSICA,4,26
2350,VICENTE GUERRERO,196,137,0,0,344,489,BÁSICA,4,26
2350,VICENTE GUERRERO,172,173,0,0,357,489,CONTIGUA 1,4,26
2351,VICENTE GUERRERO,170,163,0,0,356,490,BÁSICA,4,26
2351,VICENTE GUERRERO,169,177,0,0,365,490,CONTIGUA 1,4,26
2352,VICENTE GUERRERO,121,173,0,0,302,431,BÁSICA,4,26
2352,VICENTE GUERRERO,121,194,0,0,321,432,CONTIGUA 1,4,26
2353,VICENTE GUERRERO,243,172,0,0,429,583,BÁSICA,4,26
2353,VICENTE GUERRERO,263,167,0,0,438,583,CONTIGUA 1,4,26
2354,VICENTE GUERRERO,134,211,0,0,365,492,BÁSICA,4,26
2355,VICENTE GUERRERO,141,191,4,0,352,471,BÁSICA,4,26
2355,VICENTE GUERRERO,164,188,0,0,367,472,CONTIGUA 1,4,26
2355,VICENTE GUERRERO,262,165,0,0,457,611,EXTRAORDINARIA 2,4,26
2355,VICENTE GUERRERO,234,217,0,0,475,610,EXTRAORDINARIA 1,4,26
2356,VICENTE GUERRERO,140,205,0,0,371,501,EXTRAORDINARIA 1,4,26
2356,VICENTE GUERRERO,217,174,0,0,423,523,BÁSICA,4,26
2357,VICENTE GUERRERO,242,237,0,0,499,607,CONTIGUA 1,4,26
2357,VICENTE GUERRERO,247,238,0,0,504,606,BÁSICA,4,26
2357,VICENTE GUERRERO,0,0,0,0,0,607,CONTIGUA 2,4,26
2357,VICENTE GUERRERO,0,0,0,0,0,607,CONTIGUA 3,4,26
2358,VICENTE GUERRERO,84,117,0,0,210,308,BÁSICA,4,26
2359,VICENTE GUERRERO,232,171,0,0,448,605,CONTIGUA 1,4,26
2359,VICENTE GUERRERO,200,213,0,0,449,604,BÁSICA,4,26
2359,VICENTE GUERRERO,260,164,0,0,467,605,CONTIGUA 2,4,26
2360,XAYACATLAN DE BRAVO,188,203,0,0,409,585,BÁSICA,14,23
2361,XAYACATLAN DE BRAVO,107,162,0,0,283,414,CONTIGUA 1,14,23
2361,XAYACATLAN DE BRAVO,103,161,0,0,290,414,BÁSICA,14,23
2362,XICOTEPEC,85,138,102,0,344,564,CONTIGUA 2,1,1
2362,XICOTEPEC,94,136,108,0,358,564,BÁSICA,1,1
2362,XICOTEPEC,75,165,94,0,363,564,CONTIGUA 1,1,1
